source_node_id,target_node_id,bridge_score,semantic_score,keyword_score,function_match,is_mapped,expert_tier,relevance,rationale,node2vec_score
aiuc_1:C008,owasp_agentic:ASI10,0.13780487804878064,0.749449495437279,0.02219908563211343,1.0,1,Related,Secondary,DETECT,0.456165399511698
aiuc_1:C009,owasp_agentic:ASI01,0.12041884816753931,0.5390947887148679,0.00328406523407812,1.0,1,Direct,Primary,GATE,0.4738968563774836
aiuc_1:C009,owasp_agentic:ASI02,0.1132637853949331,0.6282258426216394,0.015973503987222748,1.0,1,Related,Secondary,GATE,0.5875972386632765
aiuc_1:C009,owasp_agentic:ASI03,0.09315866084425048,0.27052281533752215,0.03327539275983494,0.0,0,None,None,None,0.36003670340727234
aiuc_1:C009,owasp_agentic:ASI04,0.0803278688524591,0.17712430831338766,0.01446800258443411,0.0,0,None,None,None,0.3599879500728308
aiuc_1:C009,owasp_agentic:ASI05,0.10326086956521749,0.8542734548196825,0.02850516478017267,0.0,0,None,None,None,0.37458943087523006
aiuc_1:C009,owasp_agentic:ASI06,0.08580858085808596,0.28516243089342175,0.014020169589516705,0.0,0,None,None,None,0.38060710409207643
aiuc_1:C009,owasp_agentic:ASI07,0.07725321888412025,0.7025148330364972,0.031588822938642847,0.0,0,None,None,None,0.38268105561662785
aiuc_1:C009,owasp_agentic:ASI08,0.13869863013698658,0.5535564071330583,0.021999206674337395,1.0,1,Related,Secondary,GATE,0.5815464411046036
aiuc_1:C009,owasp_agentic:ASI09,0.1260709914320685,0.701618721850795,0.022203083797407364,1.0,1,Direct,Primary,GATE,0.5701785020159381
aiuc_1:C009,owasp_agentic:ASI10,0.12363636363636366,0.28246218272813317,0.02107367138178993,1.0,1,Related,Secondary,GATE,0.5647108505386937
aiuc_1:C010,owasp_agentic:ASI01,0.11454311454311457,0.4065700373706467,0.01342961378518225,1.0,0,None,None,None,0.4997720200198121
aiuc_1:C010,owasp_agentic:ASI02,0.08142857142857152,0.6375312940193243,0.0415273912701552,1.0,0,None,None,None,0.3725762826981448
aiuc_1:C010,owasp_agentic:ASI03,0.06882022471910118,0.1634941822322728,0.0,1.0,0,None,None,None,0.32665116837663366
aiuc_1:C010,owasp_agentic:ASI04,0.01826484018264841,0.25698288525425544,0.05553155899886974,1.0,0,None,None,None,0.16860868384571695
aiuc_1:C010,owasp_agentic:ASI05,0.09600000000000009,0.7887841163998618,0.01267123585789627,1.0,0,None,None,None,0.40232513291874333
aiuc_1:C010,owasp_agentic:ASI06,0.05863708399366093,0.4757502593679404,0.0029077044767889366,1.0,0,None,None,None,0.2961414109582681
aiuc_1:C010,owasp_agentic:ASI07,0.024000000000000014,0.59490917349001,0.005208436330505731,0.0,0,None,None,None,0.2506080043442114
aiuc_1:C010,owasp_agentic:ASI08,0.13636363636363658,0.8501760807094416,0.035943466679710656,1.0,0,None,None,None,0.4845383760245704
aiuc_1:C010,owasp_agentic:ASI09,0.1425061425061425,0.28646705977770315,0.02124399689183875,1.0,1,Direct,Primary,VALID,0.5215431795958927
aiuc_1:C010,owasp_agentic:ASI10,0.0933488914819136,0.5198524331201462,0.0454822347181432,1.0,0,None,None,None,0.39820887399199717
aiuc_1:C011,owasp_agentic:ASI01,0.12798874824191292,0.29022443398429687,0.0044301521814869415,1.0,1,Related,Secondary,VALID,0.5249331571082867
aiuc_1:C011,owasp_agentic:ASI02,0.08962264150943408,0.6867795074352482,0.03976557447676184,1.0,0,None,None,None,0.4242054232139719
aiuc_1:C011,owasp_agentic:ASI03,0.08906250000000013,0.2536997480171857,0.0,1.0,0,None,None,None,0.4207592615465736
aiuc_1:C011,owasp_agentic:ASI04,0.020236087689713335,0.24554514871333252,0.06361795201876445,1.0,0,None,None,None,0.2461604283817282
aiuc_1:C011,owasp_agentic:ASI05,0.11799410029498543,0.8584063756130604,0.0,1.0,0,None,None,None,0.4894630852203306
aiuc_1:C011,owasp_agentic:ASI06,0.0728241563055063,0.3324966389719854,0.003331118506737227,1.0,0,None,None,None,0.3453797086415943
aiuc_1:C011,owasp_agentic:ASI07,0.02752293577981653,0.6481654912114861,0.0,0.0,0,None,None,None,0.26025950646205914
aiuc_1:C011,owasp_agentic:ASI08,0.13358070500927663,0.7755510177471389,0.03000022625001818,1.0,0,None,None,None,0.4693174480866402
aiuc_1:C011,owasp_agentic:ASI09,0.08385481852315393,0.32856233272457197,0.0,1.0,0,None,None,None,0.4176067124283298
aiuc_1:C011,owasp_agentic:ASI10,0.09673366834170857,0.5173085487671667,0.054100459491926774,1.0,0,None,None,None,0.4941845036882053
aiuc_1:C012,owasp_agentic:ASI01,0.0795454545454546,0.3426518177150181,0.0035175058055257158,1.0,0,None,None,None,0.5070337958047635
aiuc_1:C012,owasp_agentic:ASI02,0.05339805825242724,0.560458570290733,0.03886137714892016,1.0,0,None,None,None,0.37744306908340836
aiuc_1:C012,owasp_agentic:ASI03,0.053054662379421275,0.44257070531747233,0.02346569426070054,1.0,0,None,None,None,0.3563832849906286
aiuc_1:C012,owasp_agentic:ASI04,0.0,0.42859897140696546,0.05051215091364013,1.0,0,None,None,None,0.20343278235405748
aiuc_1:C012,owasp_agentic:ASI05,0.07025411061285508,0.7414195111591466,0.008001461629132506,1.0,0,None,None,None,0.41051912567345916
aiuc_1:C012,owasp_agentic:ASI06,0.038817005545286554,0.0953087139906972,0.009546536488267846,1.0,0,None,None,None,0.3145537865458947
aiuc_1:C012,owasp_agentic:ASI07,0.0,0.39858546563230735,0.0,0.0,0,None,None,None,0.25300922450521895
aiuc_1:C012,owasp_agentic:ASI08,0.08380952380952393,0.7880152850190976,0.023819942448592146,1.0,0,None,None,None,0.4777864838603533
aiuc_1:C012,owasp_agentic:ASI09,0.06597671410090557,0.5197519584799224,0.0073229769660517795,1.0,0,None,None,None,0.42641747358666116
aiuc_1:C012,owasp_agentic:ASI10,0.06675224646983313,0.7582673827518402,0.04522442732432378,1.0,0,None,None,None,0.4263591462520343
aiuc_1:D001,owasp_agentic:ASI01,0.11067193675889334,0.38470440899722846,0.007756127129562947,1.0,0,None,None,None,0.37805587111988115
aiuc_1:D001,owasp_agentic:ASI02,0.09715994020926769,0.4201958091438225,0.0063925397087741306,0.0,0,None,None,None,0.38641423991020574
aiuc_1:D001,owasp_agentic:ASI03,0.09171597633136105,0.2198498960474528,0.006726966989498724,0.0,0,None,None,None,0.3945368543787484
aiuc_1:D001,owasp_agentic:ASI04,0.06600660066006604,0.3700019518597621,0.0,0.0,0,None,None,None,0.3048312209560024
aiuc_1:D001,owasp_agentic:ASI05,0.11126564673157176,0.7699492005659845,0.02448517449104482,1.0,0,None,None,None,0.4146994121078197
aiuc_1:D001,owasp_agentic:ASI06,0.12173913043478282,0.45887159257065174,0.0,1.0,0,None,None,None,0.4423084166890096
aiuc_1:D001,owasp_agentic:ASI07,0.06535947712418302,0.6069536337166137,0.007245005119417267,0.0,0,None,None,None,0.34253510119476394
aiuc_1:D001,owasp_agentic:ASI08,0.1319444444444447,0.8985188074054078,0.053809361396140724,1.0,1,Direct,Primary,PREV,0.5803673742527745
aiuc_1:D001,owasp_agentic:ASI09,0.1239157372986369,0.5232200029200865,0.00642337300399283,1.0,1,Direct,Primary,PREV,0.4952002522129945
aiuc_1:D001,owasp_agentic:ASI10,0.11057108140947752,0.23846072384800354,0.0,1.0,0,None,None,None,0.44009346378307423
aiuc_1:D002,owasp_agentic:ASI01,0.14093137254901955,0.29398828831746066,0.0024488615734418336,1.0,0,None,None,None,0.42116400820950844
aiuc_1:D002,owasp_agentic:ASI02,0.11684782608695662,0.41716212451359336,0.043114047954031405,1.0,0,None,None,None,0.40267134381453085
aiuc_1:D002,owasp_agentic:ASI03,0.11170928667563938,0.2099078572355366,0.0,1.0,0,None,None,None,0.416435598867093
aiuc_1:D002,owasp_agentic:ASI04,0.06069364161849716,0.2788925257684442,0.059541529616111546,1.0,0,None,None,None,0.29914097339485834
aiuc_1:D002,owasp_agentic:ASI05,0.16099476439790594,0.5899738979249785,0.010961288192956784,1.0,0,None,None,None,0.4629569933843042
aiuc_1:D002,owasp_agentic:ASI06,0.10725075528700924,0.5503522148017612,0.003117671740913169,1.0,0,None,None,None,0.39540404843842514
aiuc_1:D002,owasp_agentic:ASI07,0.051001821493624803,0.6474020921775481,0.0,0.0,0,None,None,None,0.26265894021972447
aiuc_1:D002,owasp_agentic:ASI08,0.1653543307086617,0.9121949573357095,0.07771198732411153,1.0,1,Direct,Primary,VALID,0.49565799963308194
aiuc_1:D002,owasp_agentic:ASI09,0.14367816091954014,0.6117174777046677,0.005924957312438339,1.0,1,Direct,Primary,VALID,0.4821090578295945
aiuc_1:D002,owasp_agentic:ASI10,0.14253135689851765,0.3815689629190912,0.03832907998137875,1.0,1,Related,Secondary,VALID,0.4993835890944279
aiuc_1:D003,owasp_agentic:ASI01,0.15099999999999988,0.547401752572888,0.02363382268525442,1.0,1,Direct,Primary,SCOPE,0.4297587750167405
aiuc_1:D003,owasp_agentic:ASI02,0.12653975363941775,0.8923832785283701,0.11456066832440168,1.0,1,Direct,Primary,SCOPE,0.5360719805013098
aiuc_1:D003,owasp_agentic:ASI03,0.14567360350492886,0.32657741023344306,0.04891295988598269,1.0,1,Direct,Primary,SCOPE,0.4843363563367845
aiuc_1:D003,owasp_agentic:ASI04,0.1028901734104047,0.29913917686552116,0.06875991698252763,1.0,0,None,None,None,0.27363775917660216
aiuc_1:D003,owasp_agentic:ASI05,0.15553235908141963,0.794275364641299,0.12852736091703207,1.0,1,Direct,Primary,SCOPE,0.47130237208768977
aiuc_1:D003,owasp_agentic:ASI06,0.1565533980582525,0.1925159477794184,0.08694062890934326,1.0,1,Related,Secondary,SCOPE,0.4864762171929549
aiuc_1:D003,owasp_agentic:ASI07,0.11781206171108007,0.5475881369762824,0.016451715531660034,1.0,0,None,None,None,0.4784696540913579
aiuc_1:D003,owasp_agentic:ASI08,0.1608222490931078,0.4189949529446861,0.024082320438831205,1.0,1,Direct,Primary,SCOPE,0.4698787892152626
aiuc_1:D003,owasp_agentic:ASI09,0.1281337047353759,0.3862616536506498,0.031649590039622186,1.0,0,None,None,None,0.31673157963138326
aiuc_1:D003,owasp_agentic:ASI10,0.14849624060150374,0.48787364292056884,0.025889157847262485,1.0,1,Direct,Primary,SCOPE,0.4288244670891469
aiuc_1:D004,owasp_agentic:ASI01,0.1405269761606023,0.3925836028667164,0.02432482998561234,1.0,0,None,None,None,0.41156775255153344
aiuc_1:D004,owasp_agentic:ASI02,0.09461426491994192,0.8492908367042384,0.1461980364522325,1.0,1,Direct,Primary,VALID,0.5061891169826116
aiuc_1:D004,owasp_agentic:ASI03,0.13559322033898324,0.23616150538962663,0.02349594446596719,1.0,1,Related,Secondary,VALID,0.510717358044493
aiuc_1:D004,owasp_agentic:ASI04,0.08371385083713857,0.2182168506358984,0.1243370251549386,1.0,0,None,None,None,0.35298208173202045
aiuc_1:D004,owasp_agentic:ASI05,0.14116094986807404,0.8094301403469817,0.1264649382091566,1.0,1,Direct,Primary,VALID,0.46377575696077955
aiuc_1:D004,owasp_agentic:ASI06,0.11093750000000019,0.25409746837341624,0.09125170516264927,1.0,0,None,None,None,0.38299035716460456
aiuc_1:D004,owasp_agentic:ASI07,0.07142857142857147,0.624354213658675,0.0130155815164569,0.0,0,None,None,None,0.36021918720902624
aiuc_1:D004,owasp_agentic:ASI08,0.15619967793880862,0.6111333988506613,0.04568947491194488,1.0,0,None,None,None,0.46336320039655854
aiuc_1:D004,owasp_agentic:ASI09,0.12096774193548379,0.427519204214753,0.008265739367812476,1.0,0,None,None,None,0.3829910083184671
aiuc_1:D004,owasp_agentic:ASI10,0.1408614668218859,0.5298990487217161,0.0397685112329064,1.0,1,Direct,Primary,VALID,0.500122679549636
aiuc_1:E001,owasp_agentic:ASI01,0.0713436385255648,0.7598674596136503,0.010096049687907985,1.0,0,None,None,None,0.3219730544847079
aiuc_1:E001,owasp_agentic:ASI02,0.06738544474393535,0.44781561582386226,0.002789373320869668,0.0,0,None,None,None,0.3446259066492962
aiuc_1:E001,owasp_agentic:ASI03,0.06702412868632711,0.5139155914435029,0.0,1.0,0,None,None,None,0.3486701250930788
aiuc_1:E001,owasp_agentic:ASI04,0.03681885125184096,0.14835082414704953,0.009290432200263356,1.0,0,None,None,None,0.22020253492952097
aiuc_1:E001,owasp_agentic:ASI05,0.08070617906683489,0.40102957637975195,0.010482784693256347,0.0,0,None,None,None,0.3435069820698422
aiuc_1:E001,owasp_agentic:ASI06,0.0700152207001523,0.21298160366699073,0.013244698944635704,0.0,0,None,None,None,0.346148291964211
aiuc_1:E001,owasp_agentic:ASI07,0.055984555984556005,0.7179800981447929,0.008443465513117148,0.0,0,None,None,None,0.38088000230959085
aiuc_1:E001,owasp_agentic:ASI08,0.1374570446735397,0.8151942945352066,0.02510739484043446,1.0,1,Direct,Primary,GOVERN,0.6610520159157092
aiuc_1:E001,owasp_agentic:ASI09,0.06984478935698442,0.36820682392038956,0.013763718121995944,0.0,0,None,None,None,0.32109961144885046
aiuc_1:E001,owasp_agentic:ASI10,0.15714285714285722,0.6408418703069655,0.01100903157963588,1.0,1,Direct,Primary,GOVERN,0.5232506468561243
aiuc_1:E002,owasp_agentic:ASI01,0.06325706594885602,0.7400686997809963,0.024039820120311937,1.0,0,None,None,None,0.37278741292535567
aiuc_1:E002,owasp_agentic:ASI02,0.04447852760736202,0.5900307038059597,0.009270807973721443,0.0,0,None,None,None,0.3556680495741713
aiuc_1:E002,owasp_agentic:ASI03,0.03787878787878792,0.10585184746867476,0.0,1.0,0,None,None,None,0.3351548573014409
aiuc_1:E002,owasp_agentic:ASI04,0.013675213675213684,0.26047293144308054,0.0020121312245827026,1.0,0,None,None,None,0.18653333456342958
aiuc_1:E002,owasp_agentic:ASI05,0.05516265912305523,0.7115275093361952,0.012995692556404403,0.0,0,None,None,None,0.34112243313417123
aiuc_1:E002,owasp_agentic:ASI06,0.05150976909413862,0.47537485410376223,0.0134127658142844,0.0,0,None,None,None,0.3178803546329606
aiuc_1:E002,owasp_agentic:ASI07,0.028301886792452845,0.42887977544601524,0.004408579333440002,0.0,0,None,None,None,0.34060520304378217
aiuc_1:E002,owasp_agentic:ASI08,0.15192307692307716,0.7876243748540038,0.040114858415848324,1.0,1,Direct,Primary,GOVERN,0.7434569387137088
aiuc_1:E002,owasp_agentic:ASI09,0.046568627450980386,0.3698799193806682,0.020059422497971262,0.0,0,None,None,None,0.3483105045082824
aiuc_1:E002,owasp_agentic:ASI10,0.09681528662420388,0.6156633216429007,0.011845391847555346,1.0,0,None,None,None,0.4605190610505493
aiuc_1:E003,owasp_agentic:ASI01,0.06325706594885602,0.6071493335800714,0.01294145859192139,1.0,0,None,None,None,0.3681184053737935
aiuc_1:E003,owasp_agentic:ASI02,0.04447852760736202,0.3622619732190998,0.008262079167690808,0.0,0,None,None,None,0.3528405772275044
aiuc_1:E003,owasp_agentic:ASI03,0.03787878787878792,0.17276251528367964,0.0,1.0,0,None,None,None,0.3369972506303049
aiuc_1:E003,owasp_agentic:ASI04,0.013675213675213684,0.3600832433504413,0.002038279362895954,1.0,0,None,None,None,0.1807251341658599
aiuc_1:E003,owasp_agentic:ASI05,0.05516265912305523,0.581079209185277,0.011065446588896391,0.0,0,None,None,None,0.3535084000636718
aiuc_1:E003,owasp_agentic:ASI06,0.05150976909413862,0.48047432856016536,0.013587067992686254,0.0,0,None,None,None,0.3369079472959179
aiuc_1:E003,owasp_agentic:ASI07,0.028301886792452845,0.4417315155260078,0.0,0.0,0,None,None,None,0.3407054139939525
aiuc_1:E003,owasp_agentic:ASI08,0.15192307692307716,0.9271299675177423,0.06579013847374161,1.0,1,Direct,Primary,GOVERN,0.7174884789063323
aiuc_1:E003,owasp_agentic:ASI09,0.046568627450980386,0.4942152709483933,0.014179183649330976,0.0,0,None,None,None,0.33718936098565705
aiuc_1:E003,owasp_agentic:ASI10,0.09681528662420388,0.4344273836869241,0.01638354530596263,1.0,0,None,None,None,0.4620995618537995
aiuc_1:E004,owasp_agentic:ASI01,0.047453703703703644,0.6752861481112804,0.012031923060588354,1.0,0,None,None,None,0.28453407026340605
aiuc_1:E004,owasp_agentic:ASI02,0.05710491367861887,0.5933008815398501,0.0020021494903184234,0.0,0,None,None,None,0.315265413500072
aiuc_1:E004,owasp_agentic:ASI03,0.03896103896103896,0.3612968924434483,0.0,1.0,0,None,None,None,0.21219301893728584
aiuc_1:E004,owasp_agentic:ASI04,0.10452418096723874,0.15337394747387037,0.0011506212968004645,1.0,0,None,None,None,0.39115585078248205
aiuc_1:E004,owasp_agentic:ASI05,0.05256723716381417,0.6077309336450152,0.01079461821505071,0.0,0,None,None,None,0.32455448842624435
aiuc_1:E004,owasp_agentic:ASI06,0.030612244897959207,0.13234142417534767,0.0,0.0,0,None,None,None,0.16053886601050404
aiuc_1:E004,owasp_agentic:ASI07,0.04952380952380955,0.5570780445327459,0.0,0.0,0,None,None,None,0.38721409857490896
aiuc_1:E004,owasp_agentic:ASI08,0.057777777777777824,0.694205724142178,0.006574810792558911,1.0,0,None,None,None,0.27850022250989737
aiuc_1:E004,owasp_agentic:ASI09,0.14946619217081838,0.5818086461987105,0.007814932441447237,0.0,1,Related,Secondary,GOVERN,0.4826816419189362
aiuc_1:E004,owasp_agentic:ASI10,0.0574214517876489,0.7740912204821795,0.002061946210492193,1.0,0,None,None,None,0.2802237669481281
aiuc_1:E005,owasp_agentic:ASI01,0.04000000000000001,0.3739295674126888,0.0037385500878260296,1.0,0,None,None,None,0.2726692915405381
aiuc_1:E005,owasp_agentic:ASI02,0.06339144215530909,0.5425226337475936,0.004091649174818563,0.0,0,None,None,None,0.3436972893793875
aiuc_1:E005,owasp_agentic:ASI03,0.06299212598425202,0.6403318076062698,0.002398038847821939,1.0,0,None,None,None,0.32883784710478664
aiuc_1:E005,owasp_agentic:ASI04,0.1211538461538462,0.21911369725398502,0.004236981142039695,1.0,1,Related,Secondary,GOVERN,0.6089005607354253
aiuc_1:E005,owasp_agentic:ASI05,0.04249291784702553,0.4908674315974174,0.004780763704419528,0.0,0,None,None,None,0.25771996945878717
aiuc_1:E005,owasp_agentic:ASI06,0.013937282229965176,0.3186695826405988,0.00387483896350416,0.0,0,None,None,None,0.15311638094091468
aiuc_1:E005,owasp_agentic:ASI07,0.05185185185185187,0.7792248222809078,0.007236404099068543,0.0,0,None,None,None,0.2869970996850242
aiuc_1:E005,owasp_agentic:ASI08,0.029720279720279758,0.7486877466049932,0.0020429202665428847,1.0,0,None,None,None,0.17714683668366413
aiuc_1:E005,owasp_agentic:ASI09,0.0317848410757946,0.15204654834870038,0.005774266560200054,0.0,0,None,None,None,0.17581075701280646
aiuc_1:E005,owasp_agentic:ASI10,0.03151515151515151,0.7687404469719434,0.004484424771941041,1.0,0,None,None,None,0.22826158657537154
aiuc_1:E006,owasp_agentic:ASI01,0.03661971830985917,0.2986865939611196,0.006794791540519782,1.0,0,None,None,None,0.2629943954311863
aiuc_1:E006,owasp_agentic:ASI02,0.05378151260504206,0.7767254474704075,0.040081627903751305,1.0,0,None,None,None,0.3823079177543358
aiuc_1:E006,owasp_agentic:ASI03,0.05342237061769621,0.4479828404539755,0.004466955655461497,1.0,0,None,None,None,0.350338317591775
aiuc_1:E006,owasp_agentic:ASI04,0.06250000000000001,0.635999043707786,0.0718179263338951,1.0,1,Direct,Primary,VALID,0.6679722530485694
aiuc_1:E006,owasp_agentic:ASI05,0.03592814371257489,0.7255419846017567,0.00402574437084457,1.0,0,None,None,None,0.3841744475307097
aiuc_1:E006,owasp_agentic:ASI06,0.015094339622641527,0.07825535745829305,0.00998558103829702,1.0,0,None,None,None,0.20971569896630832
aiuc_1:E006,owasp_agentic:ASI07,0.06111111111111114,0.46787641575812094,0.006794736785235576,0.0,0,None,None,None,0.4366289813659411
